2018-11-23T12:48:07.719084	+020.9C
2018-11-23T12:48:17.693042	+020.8C
2018-11-23T12:48:27.668088	+020.8C
2018-11-23T12:48:37.642065	+020.9C
2018-11-23T12:48:47.617082	+020.9C
2018-11-23T12:48:57.592103	+020.8C
2018-11-23T12:49:07.566023	+020.8C
2018-11-23T12:49:17.541108	+020.8C
2018-11-23T12:49:27.515028	+020.8C
2018-11-23T12:49:37.490078	+020.8C
2018-11-23T12:49:47.464134	+020.8C
2018-11-23T12:49:57.438037	+020.8C
2018-11-23T12:50:07.412891	+020.9C
2018-11-23T12:50:17.388085	+020.9C
2018-11-23T12:50:27.362108	+020.9C
2018-11-23T12:50:37.336206	+020.9C
2018-11-23T12:50:47.311016	+020.9C
2018-11-23T12:50:57.286078	+020.9C
2018-11-23T12:51:07.260014	+020.8C
2018-11-23T12:51:17.235088	+020.9C
2018-11-23T12:51:27.210048	+020.8C
2018-11-23T12:51:37.184899	+020.9C
2018-11-23T12:51:47.159217	+020.8C
2018-11-23T12:51:57.133874	+020.8C
2018-11-23T12:52:07.108993	+020.8C
2018-11-23T12:52:17.084078	+020.8C
2018-11-23T12:52:27.059085	+020.8C
2018-11-23T12:52:37.033066	+020.8C
2018-11-23T12:52:47.008040	+020.8C
2018-11-23T12:52:56.982020	+020.8C
2018-11-23T12:53:06.957025	+020.9C
2018-11-23T12:53:16.931118	+020.9C
2018-11-23T12:53:26.905997	+020.9C
2018-11-23T12:53:36.881045	+020.9C
2018-11-23T12:53:46.856084	+020.9C
2018-11-23T12:53:56.830074	+020.9C
2018-11-23T12:54:06.804023	+020.9C
2018-11-23T12:54:16.779083	+020.8C
2018-11-23T12:54:26.753017	+020.8C
2018-11-23T12:54:36.727207	+020.8C
2018-11-23T12:54:46.702059	+020.8C
2018-11-23T12:54:56.676369	+020.9C
2018-11-23T12:55:06.651154	+020.9C
2018-11-23T12:55:16.626031	+020.9C
2018-11-23T12:55:26.601288	+020.9C
2018-11-23T12:55:36.575089	+020.9C
2018-11-23T12:55:46.548998	+020.8C
2018-11-23T12:55:56.524094	+020.8C
2018-11-23T12:56:06.498000	+020.8C
2018-11-23T12:56:16.473113	+020.8C
2018-11-23T12:56:26.447184	+020.8C
2018-11-23T12:56:36.422061	+020.8C
2018-11-23T12:56:46.397029	+020.8C
2018-11-23T12:56:56.372008	+020.8C
2018-11-23T12:57:06.345376	+020.8C
2018-11-23T12:57:16.320013	+020.8C
2018-11-23T12:57:26.295079	+020.8C
2018-11-23T12:57:36.269058	+020.8C
2018-11-23T12:57:46.244086	+020.8C
2018-11-23T12:57:56.219084	+020.9C
2018-11-23T12:58:06.192995	+020.9C
2018-11-23T12:58:16.168001	+020.8C
2018-11-23T12:58:26.143021	+020.9C
2018-11-23T12:58:36.118086	+020.8C
2018-11-23T12:58:46.092183	+020.9C
2018-11-23T12:58:56.068076	+020.9C
2018-11-23T12:59:06.043078	+020.9C
2018-11-23T12:59:16.018078	+020.9C
2018-11-23T12:59:25.993077	+020.9C
2018-11-23T12:59:35.967211	+020.9C
2018-11-23T12:59:45.942122	+020.9C
2018-11-23T12:59:55.917001	+020.8C
2018-11-23T13:00:05.892056	+020.8C
2018-11-23T13:00:15.867022	+020.8C
2018-11-23T13:00:25.841274	+020.8C
2018-11-23T13:00:35.816000	+020.8C
2018-11-23T13:00:45.791100	+020.8C
2018-11-23T13:00:55.766084	+020.8C
2018-11-23T13:01:05.740019	+020.8C
2018-11-23T13:01:15.715014	+020.8C
2018-11-23T13:01:25.689249	+020.8C
2018-11-23T13:01:35.663905	+020.7C
2018-11-23T13:01:45.639086	+020.8C
2018-11-23T13:01:55.614086	+020.8C
2018-11-23T13:02:05.589084	+020.8C
2018-11-23T13:02:15.563028	+020.9C
2018-11-23T13:02:25.537197	+020.9C
2018-11-23T13:02:35.512028	+020.9C
2018-11-23T13:02:45.487018	+020.9C
2018-11-23T13:02:55.461172	+020.9C
2018-11-23T13:03:05.436091	+020.9C
2018-11-23T13:03:15.410066	+020.9C
2018-11-23T13:03:25.385089	+020.9C
2018-11-23T13:03:35.360081	+020.9C
2018-11-23T13:03:45.334053	+020.9C
2018-11-23T13:03:55.308995	+021.0C
2018-11-23T13:04:05.284025	+021.0C
2018-11-23T13:04:15.259108	+021.0C
2018-11-23T13:04:25.233177	+021.0C
2018-11-23T13:04:35.208024	+021.0C
2018-11-23T13:04:45.182960	+021.0C
2018-11-23T13:04:55.158084	+021.0C
2018-11-23T13:05:05.133126	+021.0C
2018-11-23T13:05:15.108091	+021.0C
2018-11-23T13:05:25.082045	+021.0C
2018-11-23T13:05:35.057115	+021.1C
2018-11-23T13:05:45.031040	+021.1C
2018-11-23T13:05:55.006081	+021.1C
2018-11-23T13:06:04.981043	+021.1C
2018-11-23T13:06:14.956086	+021.1C
2018-11-23T13:06:24.930963	+021.1C
2018-11-23T13:06:34.906001	+021.1C
2018-11-23T13:06:44.881036	+021.1C
2018-11-23T13:06:54.855311	+021.1C
2018-11-23T13:07:04.830263	+021.0C
2018-11-23T13:07:14.804994	+021.1C
2018-11-23T13:07:24.780023	+021.0C
2018-11-23T13:07:34.755031	+021.0C
2018-11-23T13:07:44.730036	+021.0C
2018-11-23T13:07:54.704076	+020.9C
2018-11-23T13:08:04.679014	+020.9C
2018-11-23T13:08:14.653958	+020.9C
2018-11-23T13:08:24.629073	+020.9C
2018-11-23T13:08:34.603000	+020.9C
2018-11-23T13:08:44.577391	+020.9C
2018-11-23T13:08:54.553076	+020.9C
2018-11-23T13:09:04.527036	+020.9C
2018-11-23T13:09:14.501343	+020.8C
2018-11-23T13:09:24.475999	+020.7C
2018-11-23T13:09:34.451014	+020.7C
2018-11-23T13:09:44.426130	+020.7C
2018-11-23T13:09:54.402040	+020.7C
2018-11-23T13:10:04.377115	+020.7C
2018-11-23T13:10:14.351180	+020.7C
2018-11-23T13:10:24.326211	+020.7C
2018-11-23T13:10:34.302038	+020.7C
2018-11-23T13:10:44.276076	+020.7C
2018-11-23T13:10:54.251002	+020.7C
2018-11-23T13:11:04.226094	+020.7C
2018-11-23T13:11:14.201063	+020.7C
2018-11-23T13:11:24.175002	+020.7C
2018-11-23T13:11:34.149811	+020.7C
2018-11-23T13:11:44.124826	+020.7C
2018-11-23T13:11:54.099770	+020.6C
2018-11-23T13:12:04.076009	+020.6C
2018-11-23T13:12:14.050923	+020.6C
2018-11-23T13:12:24.025945	+020.7C
2018-11-23T13:12:34.001783	+020.7C
2018-11-23T13:12:43.977034	+020.7C
2018-11-23T13:12:53.952136	+020.7C
2018-11-23T13:13:03.926940	+020.6C
2018-11-23T13:13:13.901942	+020.6C
2018-11-23T13:13:23.875905	+020.6C
2018-11-23T13:13:33.849838	+020.6C
2018-11-23T13:13:43.824021	+020.7C
2018-11-23T13:13:53.798996	+020.7C
2018-11-23T13:14:03.772821	+020.7C
2018-11-23T13:14:13.746948	+020.7C
2018-11-23T13:14:23.720946	+020.7C
2018-11-23T13:14:33.695066	+020.7C
2018-11-23T13:14:43.669940	+020.7C
2018-11-23T13:14:53.643907	+020.7C
2018-11-23T13:15:03.617907	+020.7C
2018-11-23T13:15:13.591906	+020.7C
2018-11-23T13:15:23.567015	+020.7C
2018-11-23T13:15:33.541005	+020.7C
2018-11-23T13:15:43.514995	+020.7C
2018-11-23T13:15:53.488942	+020.7C
2018-11-23T13:16:03.463206	+020.7C
2018-11-23T13:16:13.437825	+020.7C
2018-11-23T13:16:23.411990	+020.7C
2018-11-23T13:16:33.385932	+020.7C
2018-11-23T13:16:43.359824	+020.7C
2018-11-23T13:16:53.333909	+020.7C
2018-11-23T13:17:03.307924	+020.7C
2018-11-23T13:17:13.281905	+020.7C
2018-11-23T13:17:23.256118	+020.7C
2018-11-23T13:17:33.229927	+020.7C
2018-11-23T13:17:43.204996	+020.7C
2018-11-23T13:17:53.177914	+020.7C
2018-11-23T13:18:03.151917	+020.7C
2018-11-23T13:18:13.125820	+020.7C
2018-11-23T13:18:23.099183	+020.6C
2018-11-23T13:18:33.073823	+020.6C
2018-11-23T13:18:43.047994	+020.6C
2018-11-23T13:18:53.022003	+020.6C
2018-11-23T13:19:02.996001	+020.7C
2018-11-23T13:19:12.969822	+020.6C
2018-11-23T13:19:22.943147	+020.6C
2018-11-23T13:19:32.916990	+020.6C
2018-11-23T13:19:42.890813	+020.6C
2018-11-23T13:19:52.864223	+020.6C
2018-11-23T13:20:02.838936	+020.6C
2018-11-23T13:20:12.811906	+020.6C
2018-11-23T13:20:22.785998	+020.6C
2018-11-23T13:20:32.758967	+020.6C
2018-11-23T13:20:42.733005	+020.6C
2018-11-23T13:20:52.706922	+020.6C
2018-11-23T13:21:02.680952	+020.6C
2018-11-23T13:21:12.654993	+020.6C
2018-11-23T13:21:22.627987	+020.6C
2018-11-23T13:21:32.600961	+020.6C
2018-11-23T13:21:42.574024	+020.6C
2018-11-23T13:21:52.546939	+020.6C
2018-11-23T13:22:02.519941	+020.7C
2018-11-23T13:22:12.492965	+020.7C
2018-11-23T13:22:22.467004	+020.6C
2018-11-23T13:22:32.440033	+020.7C
2018-11-23T13:22:42.414000	+020.7C
2018-11-23T13:22:52.387994	+020.7C
2018-11-23T13:23:02.360828	+020.7C
2018-11-23T13:23:12.334047	+020.7C
2018-11-23T13:23:22.307924	+020.7C
2018-11-23T13:23:32.281142	+020.7C
2018-11-23T13:23:42.254921	+020.7C
2018-11-23T13:23:52.228996	+020.7C
2018-11-23T13:24:02.202603	+020.7C
2018-11-23T13:24:12.175072	+020.7C
2018-11-23T13:24:22.148969	+020.7C
2018-11-23T13:24:32.122994	+020.7C
2018-11-23T13:24:42.095754	+020.7C
2018-11-23T13:24:52.069932	+020.7C
2018-11-23T13:25:02.043007	+020.7C
2018-11-23T13:25:12.015939	+020.7C
2018-11-23T13:25:21.989996	+020.7C
2018-11-23T13:25:31.962881	+020.7C
2018-11-23T13:25:41.935997	+020.7C
2018-11-23T13:25:51.908810	+020.8C
2018-11-23T13:26:01.881938	+020.7C
2018-11-23T13:26:11.854907	+020.7C
2018-11-23T13:26:21.827959	+020.8C
2018-11-23T13:26:31.802001	+020.8C
2018-11-23T13:26:41.774995	+020.8C
2018-11-23T13:26:51.747808	+020.8C
2018-11-23T13:27:01.720911	+020.8C
2018-11-23T13:27:11.693982	+020.7C
2018-11-23T13:27:21.667997	+020.7C
2018-11-23T13:27:31.641021	+020.7C
2018-11-23T13:27:41.613942	+020.8C
2018-11-23T13:27:51.586905	+020.8C
2018-11-23T13:28:01.560019	+020.8C
2018-11-23T13:28:11.533095	+020.8C
2018-11-23T13:28:21.506996	+020.8C
2018-11-23T13:28:31.479209	+020.9C
2018-11-23T13:28:41.452233	+020.9C
2018-11-23T13:28:51.425821	+020.9C
2018-11-23T13:29:01.398973	+020.9C
2018-11-23T13:29:11.371909	+020.9C
2018-11-23T13:29:21.345074	+020.9C
2018-11-23T13:29:31.319003	+020.9C
2018-11-23T13:29:41.291173	+020.9C
2018-11-23T13:29:51.263757	+020.9C
2018-11-23T13:30:01.236995	+020.9C
2018-11-23T13:30:11.210006	+020.9C
2018-11-23T13:30:21.181822	+020.9C
2018-11-23T13:30:31.153804	+020.9C
2018-11-23T13:30:41.125731	+020.9C
2018-11-23T13:30:51.098767	+020.9C
2018-11-23T13:31:01.069779	+020.9C
2018-11-23T13:31:11.043003	+020.9C
2018-11-23T13:31:21.014994	+020.9C
2018-11-23T13:31:30.986222	+020.9C
2018-11-23T13:31:40.959078	+020.9C
2018-11-23T13:31:50.931121	+020.9C
2018-11-23T13:32:00.903222	+020.9C
2018-11-23T13:32:10.875906	+020.9C
2018-11-23T13:32:20.848105	+020.9C
2018-11-23T13:32:30.821032	+020.9C
2018-11-23T13:32:40.792998	+020.9C
2018-11-23T13:32:50.764245	+020.9C
2018-11-23T13:33:00.736824	+020.8C
2018-11-23T13:33:10.709018	+020.9C
2018-11-23T13:33:20.682020	+020.8C
2018-11-23T13:33:30.653997	+020.8C
2018-11-23T13:33:40.625939	+020.8C
2018-11-23T13:33:50.597938	+020.8C
2018-11-23T13:34:00.570998	+020.8C
2018-11-23T13:34:10.542934	+020.8C
2018-11-23T13:34:20.515099	+020.8C
2018-11-23T13:34:30.487996	+020.8C
2018-11-23T13:34:40.459978	+020.8C
2018-11-23T13:34:50.431921	+020.8C
2018-11-23T13:35:00.403924	+020.8C
2018-11-23T13:35:10.376993	+020.8C
2018-11-23T13:35:20.348996	+020.8C
2018-11-23T13:35:30.320915	+020.8C
2018-11-23T13:35:40.293999	+020.9C
2018-11-23T13:35:50.265905	+020.9C
2018-11-23T13:36:00.238157	+020.9C
2018-11-23T13:36:10.212129	+020.9C
2018-11-23T13:36:20.183955	+020.9C
2018-11-23T13:36:30.156994	+020.9C
2018-11-23T13:36:40.128992	+020.9C
2018-11-23T13:36:50.100974	+020.9C
2018-11-23T13:37:00.072998	+020.9C
2018-11-23T13:37:10.044749	+020.9C
2018-11-23T13:37:20.016937	+020.9C
2018-11-23T13:37:29.988860	+020.9C
2018-11-23T13:37:39.962134	+020.9C
2018-11-23T13:37:49.933997	+020.9C
2018-11-23T13:37:59.907000	+020.9C
2018-11-23T13:38:09.878996	+020.9C
2018-11-23T13:38:19.850804	+020.9C
2018-11-23T13:38:29.822998	+020.9C
2018-11-23T13:38:39.794948	+020.9C
2018-11-23T13:38:49.766921	+020.9C
2018-11-23T13:38:59.738911	+020.9C
2018-11-23T13:39:09.710782	+020.9C
2018-11-23T13:39:19.683213	+020.9C
2018-11-23T13:39:29.655906	+020.9C
2018-11-23T13:39:39.628056	+020.9C
2018-11-23T13:39:49.601007	+020.9C
2018-11-23T13:39:59.572967	+020.9C
2018-11-23T13:40:09.544827	+020.9C
2018-11-23T13:40:19.517994	+020.9C
2018-11-23T13:40:29.489821	+020.9C
2018-11-23T13:40:39.461484	+020.9C
2018-11-23T13:40:49.433913	+020.9C
2018-11-23T13:40:59.406824	+020.9C
2018-11-23T13:41:09.378905	+020.9C
2018-11-23T13:41:19.351222	+020.9C
2018-11-23T13:41:29.323992	+020.9C
2018-11-23T13:41:39.296051	+020.9C
2018-11-23T13:41:49.268855	+020.9C
2018-11-23T13:41:59.241087	+020.9C
2018-11-23T13:42:09.213228	+020.9C
2018-11-23T13:42:19.185907	+020.9C
2018-11-23T13:42:29.158028	+021.0C
2018-11-23T13:42:39.129993	+020.9C
2018-11-23T13:42:49.101791	+021.0C
2018-11-23T13:42:59.073994	+020.9C
2018-11-23T13:43:09.044969	+020.9C
2018-11-23T13:43:19.016994	+020.9C
2018-11-23T13:43:28.988996	+020.9C
2018-11-23T13:43:38.959769	+020.9C
2018-11-23T13:43:48.931734	+020.9C
2018-11-23T13:43:58.902990	+021.0C
2018-11-23T13:44:08.874087	+021.0C
2018-11-23T13:44:18.845880	+021.0C
2018-11-23T13:44:28.816959	+021.0C
2018-11-23T13:44:38.788934	+021.0C
2018-11-23T13:44:48.759929	+021.0C
2018-11-23T13:44:58.731832	+021.0C
2018-11-23T13:45:08.703996	+021.0C
2018-11-23T13:45:18.674992	+021.0C
2018-11-23T13:45:28.646992	+021.0C
2018-11-23T13:45:38.617212	+021.0C
2018-11-23T13:45:48.588906	+021.1C
2018-11-23T13:45:58.561013	+021.1C
2018-11-23T13:46:08.531943	+021.1C
2018-11-23T13:46:18.504102	+021.1C
2018-11-23T13:46:28.474192	+021.1C
2018-11-23T13:46:38.445920	+021.1C
2018-11-23T13:46:48.417178	+021.2C
2018-11-23T13:46:58.388996	+021.1C
2018-11-23T13:47:08.360032	+021.1C
2018-11-23T13:47:18.331166	+021.1C
2018-11-23T13:47:28.302269	+021.1C
2018-11-23T13:47:38.273905	+021.2C
2018-11-23T13:47:48.246000	+021.2C
2018-11-23T13:47:58.216987	+021.2C
2018-11-23T13:48:08.187242	+021.2C
2018-11-23T13:48:18.158925	+021.2C
2018-11-23T13:48:28.129813	+021.1C
2018-11-23T13:48:38.100980	+021.1C
2018-11-23T13:48:48.071927	+021.1C
2018-11-23T13:48:58.042941	+021.2C
2018-11-23T13:49:08.013995	+021.2C
2018-11-23T13:49:17.984212	+021.2C
2018-11-23T13:49:27.955968	+021.2C
2018-11-23T13:49:37.926230	+021.2C
2018-11-23T13:49:47.897820	+021.2C
2018-11-23T13:49:57.869995	+021.2C
2018-11-23T13:50:07.841000	+021.2C
2018-11-23T13:50:17.811949	+021.2C
2018-11-23T13:50:27.783149	+021.2C
2018-11-23T13:50:37.754217	+021.2C
2018-11-23T13:50:47.725994	+021.2C
2018-11-23T13:50:57.696826	+021.2C
2018-11-23T13:51:07.667915	+021.2C
2018-11-23T13:51:17.638957	+021.2C
2018-11-23T13:51:27.610999	+021.2C
2018-11-23T13:51:37.581926	+021.2C
2018-11-23T13:51:47.553079	+021.3C
2018-11-23T13:51:57.523929	+021.3C
2018-11-23T13:52:07.494914	+021.3C
2018-11-23T13:52:17.465869	+021.3C
2018-11-23T13:52:27.436365	+021.3C
2018-11-23T13:52:37.408266	+021.3C
2018-11-23T13:52:47.379089	+021.2C
2018-11-23T13:52:57.349997	+021.3C
2018-11-23T13:53:07.321047	+021.3C
2018-11-23T13:53:17.291086	+021.3C
2018-11-23T13:53:27.263119	+021.3C
2018-11-23T13:53:37.233217	+021.3C
2018-11-23T13:53:47.205081	+021.3C
2018-11-23T13:53:57.176012	+021.3C
2018-11-23T13:54:07.146928	+021.3C
2018-11-23T13:54:17.117991	+021.3C
2018-11-23T13:54:27.088925	+021.2C
2018-11-23T13:54:37.059923	+021.2C
2018-11-23T13:54:47.031033	+021.2C
2018-11-23T13:54:57.003022	+021.2C
2018-11-23T13:55:06.974333	+021.2C
2018-11-23T13:55:16.945940	+021.2C
2018-11-23T13:55:26.917941	+021.3C
2018-11-23T13:55:36.888963	+021.4C
2018-11-23T13:55:46.860974	+021.6C
2018-11-23T13:55:56.832995	+021.7C
2018-11-23T13:56:06.804935	+021.7C
2018-11-23T13:56:16.776995	+021.8C
2018-11-23T13:56:26.747935	+021.9C
2018-11-23T13:56:36.719975	+022.0C
2018-11-23T13:56:46.690866	+022.1C
2018-11-23T13:56:56.662963	+022.2C
2018-11-23T13:57:06.634995	+022.2C
2018-11-23T13:57:16.606998	+022.2C
2018-11-23T13:57:26.578994	+022.3C
2018-11-23T13:57:36.551005	+022.3C
2018-11-23T13:57:46.522997	+022.3C
2018-11-23T13:57:56.494076	+022.3C
2018-11-23T13:58:06.467020	+022.3C
2018-11-23T13:58:16.438209	+022.3C
2018-11-23T13:58:26.410958	+022.3C
2018-11-23T13:58:36.383993	+022.3C
2018-11-23T13:58:46.355925	+022.3C
2018-11-23T13:58:56.328934	+022.3C
2018-11-23T13:59:06.300302	+022.4C
2018-11-23T13:59:16.274031	+022.4C
2018-11-23T13:59:26.245825	+022.5C
2018-11-23T13:59:36.217910	+022.6C
2018-11-23T13:59:46.191001	+022.6C
2018-11-23T13:59:56.162925	+022.6C
2018-11-23T14:00:06.135257	+022.7C
2018-11-23T14:00:16.107907	+022.6C
2018-11-23T14:00:26.080869	+022.6C
2018-11-23T14:00:36.052948	+022.6C
2018-11-23T14:00:46.024954	+022.4C
2018-11-23T14:00:55.997114	+022.3C
2018-11-23T14:01:05.969212	+022.1C
2018-11-23T14:01:15.942008	+022.0C
2018-11-23T14:01:25.913158	+021.9C
2018-11-23T14:01:35.886994	+021.9C
2018-11-23T14:01:45.858962	+021.9C
2018-11-23T14:01:55.831160	+021.8C
2018-11-23T14:02:05.805064	+021.8C
2018-11-23T14:02:15.778021	+021.7C
2018-11-23T14:02:25.751028	+021.7C
2018-11-23T14:02:35.723994	+021.8C
2018-11-23T14:02:45.696995	+021.9C
2018-11-23T14:02:55.668905	+022.1C
2018-11-23T14:03:05.641963	+022.2C
2018-11-23T14:03:15.614993	+022.4C
2018-11-23T14:03:25.586940	+022.5C
2018-11-23T14:03:35.560018	+022.6C
2018-11-23T14:03:45.532996	+022.4C
2018-11-23T14:03:55.505993	+022.2C
2018-11-23T14:04:05.477910	+022.1C
2018-11-23T14:04:15.451021	+021.9C
2018-11-23T14:04:25.424058	+021.9C
2018-11-23T14:04:35.395943	+021.8C
2018-11-23T14:04:45.367983	+021.8C
2018-11-23T14:04:55.341001	+021.7C
2018-11-23T14:05:05.312906	+021.7C
